,tweet,category,class
389, So hot Lick it bitch fuck yeah Eat that trainer u dirty fucker,offensive_lang,1
390, Y'all think celebrity pussy different from the locals yeah Meghan goods is ,offensive_lang,1
391, I saw an ajumma walk out in the beginning saying 'Wow this is so trash that I can't even listen to it ' lmaoo,neither,2
392, Need these sox fuck yeah I love a kinky scally lad w rank sox and sneaks,offensive_lang,1
393, I don't ever expose females like that That's childish bitch nigga shiiii ,offensive_lang,1
394, yasss trys new things with bestfriend bitch who do you love ,offensive_lang,1
395, Dude remember this wop video OMG WHERE DID YOU FIND THAT,neither,2
396, Thick raw fuck Damn his man pussy is getting a workout ,offensive_lang,1
397, RAWR My sexy French scally I love him frenchscally sexy scally woof woof,neither,2
398, Nothin in life is free Some of you bitches need to write that on ya panties ,offensive_lang,1
399, if one of you bitches want some of my burrito u can catch me at potosino huh Haha,offensive_lang,1
400, Niggas whole hoes out here cuz Couldn't had said it better ,offensive_lang,1
401," Hardcore way to eat Mac and cheese
1 Boil water 2 Snort cheese powder
3 Drink boiling water 4 Fuck bitches ",offensive_lang,1
402, YoureNotMyType if my fade is perpetually fresher than yours That's a real ass bitch rite there,offensive_lang,1
403, annoying bitch that I love JUDYANN'S SO PRETTY ,offensive_lang,1
404, Lmao bitch got on some huggies,offensive_lang,1
405," Hi bitch No bitch
Bye bitch ",offensive_lang,1
406, does he look like a bitch ,offensive_lang,1
407, Chase money not hoes ,offensive_lang,1
408, can't stand a I don't know what I want ass nigga bitch ,offensive_lang,1
409, I'm on my way love a chav hot sexy scally fucker ,offensive_lang,1
410, These newly gay bitches don't kno how shit works ,offensive_lang,1
411, When a bitch don't want a real job they just become strippers lol lol ,offensive_lang,1
412, Awww Meat Meat In His Feelins i ainn n my feelings bitch,offensive_lang,1
413, I Want Snake Bites MY Industrial Piercin A Tattoo Dem hoe accessories dea ,offensive_lang,1
414, Baby albino ,neither,2
415, these hoes ain't loyal ,offensive_lang,1
416, YASSSSSS ORDERED CHINESE bitch you just ate tacos you fat fuck,offensive_lang,1
417, I made that bitch lunch Bitches love lunch ,offensive_lang,1
418, A NO BRAINER But as soon as this bitch gets rich in political power her views will change POLITICAL WHORES ,offensive_lang,1
419, A pussy a day keeps the devil away ,offensive_lang,1
420, Ain't that about a bitch What does that mean ,offensive_lang,1
421, All these bitches want a baby I don't want no children ,offensive_lang,1
422, And bitch you must be lost ,offensive_lang,1
423, Baby I like being on your left side no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do,offensive_lang,1
424, Bae sounds like such a ghetto word Use something else,neither,2
425, Batter the wee cunt Jewis y cos he fucked my ex Emma isnt battering the girls I've nailed Ive moved on stop being a pussy n do it urself ,offensive_lang,1
426, Bleed out hoe Alexa,offensive_lang,1
427, Boolin' in the bando wit a few bitches ,offensive_lang,1
428, Brownies for my brownie I love this movie ,neither,2
429, But I need a bad bitch that's hotter than me might be the realist shit PartyNextDoor ever said That's how I be feelin everyday,offensive_lang,1
430, By the way we do punch bitches ,offensive_lang,1
431, Caesar is home so much this bitch looks like Lets start with ape shit ,offensive_lang,1
432, Chinese Maverick We were communicating Comrade u know giving the imperialist Yanks the Birdie ,neither,2
433, Dad say hi to my snapchat Dad duces bitch ,offensive_lang,1
434, Do you believe these hoes are not in fact loyal I disagree with that I do believe they are in fact the loyalest bunch these hoes ,offensive_lang,1
435, Don't know no ugly bitches Don't know no broke niggas ,offensive_lang,1
436, Don't make me make you fall in live with a nigga like meee The birds 1 2 are my favorite songs by Weeknd,offensive_lang,1
437, Don't worry about the nigga you see worry about the nigga you DON'T see Dat's da nigga fuckin yo bitch ,hate_speech,0
438, Don't you ever give my pussy away You keep it tight alright ,offensive_lang,1
439, Dropped a stack cause bitch I'm ON Song called Dope Download the mixtape here ,offensive_lang,1
440, Dumb bitches do dumb things ,offensive_lang,1
441, Eat the pussy like a real nigga hungry ,offensive_lang,1
442, Eff it Let's go after the cripple ,offensive_lang,1
443, Everything look better with a bitch next to it ,offensive_lang,1
444, Facto Who cares if you a hoe when your ass looks like this ,offensive_lang,1
445, For every bad bitch there is a nigga tired of fucking her ,offensive_lang,1
446, Foreign chick no lie Man that bitch Beautiful ,offensive_lang,1
447, Fresh nigga so you kno I need a clean bitch Who kno I'm working cuz I wanna see my team rich ,offensive_lang,1
448, Fuck 5 0 I make my own rules Suck my dragon balls bitch call me goku ,offensive_lang,1
449, Generate ASCII boxes with NodeJS all I see is the ability to bring flappy bird in node via ASCII tubes and bird _ ,neither,2
450, Get me that shit bitch you is fine bear ,offensive_lang,1
451, Get your ass back to Detroit ya fuckin' wigger ,offensive_lang,1
452, Girls that I dated its okay I ain't mad yo unless you stabbed me in the heart no love hoe ,offensive_lang,1
453, HOW DO YOU KNOW MY TWITTER PASSWORD bitch please,offensive_lang,1
454, Have you seen my shows Have you seen my hoes If I wasn't hot would they be so thick ,offensive_lang,1
455, He a bitch for hitting that hoe ,offensive_lang,1
456, He married to a white woman lucky sum bitch Uncle Ruckus,offensive_lang,1
457, He wanna be my nigga but I'm just trinna be his savings account omg imma funny ass bitch man but that's Real Shit ,offensive_lang,1
458, Her great grandmas a hoe her grandmas a hoe her moms and a hoe and she's a hoe It's a long line of hoes Grandpa Carl everyone,offensive_lang,1
459, Hey go look at that video of the man that found the kidnapped girls in Ohio what a nigger shitmybosssays,hate_speech,0
460, Hey pussy you still there ,offensive_lang,1
461, How about we draft all those gung ho folks and send them to Afghanistan or other war zones so they can show their ,neither,2
462, How hotter than is it A bitch ,offensive_lang,1
463, How u talking to hoes bout bro n em Why you talking to hoes bout bro n em ,offensive_lang,1
464, How you doing crazy bitch is hilarious ,offensive_lang,1
465, I KNOW my shoes dirty as fuck whatever bitch You don't have to call Like negro one of the first things they LOOK at is shoes dog,offensive_lang,1
466, I am a thrill billy with a hillbilly heart HAHAHAHAHA Jesus Murphy ,neither,2
467, I call him my bitch ,offensive_lang,1
468, I can't handle no liquor But these bitches can't handle meeedd Chief Sosa,offensive_lang,1
469, I don't chase after dudes I chase after bitches Edgar Bautista,offensive_lang,1
470, I don't love these hoes baby It's me and you forever ,offensive_lang,1
471, I dont even need a picture of tamar that bitch is beat in every picture ,offensive_lang,1
472, I dont have hoes ,offensive_lang,1
473, I found a new way to chug you have to open your mouth alot shitallysays,neither,2
474, I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her ,offensive_lang,1
475, I got a bitch set it off like jada picket queen latifah you riding round with your nieces bitch you titi ,offensive_lang,1
476, I got a sister she told me stop calling women bitches ,offensive_lang,1
477, I guess this is the night bitches die Stewie is that nigga ,offensive_lang,1
478, I had a bitch that had a bitch had the bitch eating halibut FreshRhymes JerkSquad SlowStir,offensive_lang,1
479," I have this lady love
She's married but I still wanna bang her
She won't have sex with me
What a bitch A troubadour probably",offensive_lang,1
480, I heard you was looking for Candy Man bitch ,offensive_lang,1
481, I hope you don't get mad ladies I only call you bitches 'bitches' bc I don't know your names individually Katt Williams,offensive_lang,1
482, I just got a number 3 I'm a bitch boy ,offensive_lang,1
483, I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car We know you're a faggot What'd you sell ,offensive_lang,1
484, I only be with older men cause they're more mature That supposed to fool us bitch ,offensive_lang,1
485, I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand ,offensive_lang,1
486, I said i don't like it it tastes like wolf pussy what How do you even know what that tastes like ,offensive_lang,1
487, I taught myself how to eat pussy and cut my own hair I taught myself how to eat pussy hair Name the movie ,offensive_lang,1
488, I used to dress up like a cop too Oh really Yeah right after 9 11 mad pussy Really Yes I'll NEVER FORGET ,offensive_lang,1
489, I went to jail for a flock came home wit a strike You went to jail as a bitch came home as a dike ,offensive_lang,1
490, I will fuck u where u stand U dizzy bitch Two unique separate phrases I overheard a relative saying when I was younger ,offensive_lang,1
491, I woke up like thi bitch go back to bed,offensive_lang,1
492, I would rather you call me bitch than sir my manager,offensive_lang,1
493, I'll beat on that pussy so hard ,offensive_lang,1
494, I'll slit your throat neck ,neither,2
495, I'm a funky ass honkey 's shout out to tonight before Cabaret JT2020Tour,offensive_lang,1
496, I'm comparing KFC to the pussy ,offensive_lang,1
497, I'm downloading you a new personality and ordering you a new face You bitch I love you Goddamn it Axl Rose yelling at his sex robot,offensive_lang,1
498, I'm feelin like Malcolm in the middle these bitches surround me they can't miss em ,offensive_lang,1
499, I'm gonna piss on your dimple Stop wasting prayers on trash teams lol ,offensive_lang,1
500, I'm probably your main bitch chocolate dipped cinnamon apple ,offensive_lang,1
501, I'm sick of his shit man Sit his bitch ass I'm fed up bro Geno threw yet another pick smh ,offensive_lang,1
502, I'm sorry I fucked yo bitch But she really dig a nigga ,offensive_lang,1
503, IBS irritable bitch syndrome ,offensive_lang,1
504, If you love her then hide yo bitch so you'll keep shorty wizkhalifa,offensive_lang,1
505, If you talk back to me you ain't getting no pussy Me ,offensive_lang,1
506, If you're a bad bitch put your hands up high Every girl in the room starts waving there hands around ,offensive_lang,1
507, Imma tie that bitch up in the basement and donkey fuck her ass for two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct,offensive_lang,1
508, In My Mind Gotta be the dumb hoe anthem ,offensive_lang,1
509, Is that an albino Mexican No dad he's Asian ,neither,2
510, It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry ThankYouPaulForConfirmingLarry,offensive_lang,1
511, It's allegations were u in the bedroom Did u see it Words of a naive blind bitch We know ur husband cheated on u Ramona is dumb ,offensive_lang,1
512, It's never too late to tag a bitch ,offensive_lang,1
513, It's the dykes hunter dyke with a dyke ,offensive_lang,1
514, Julia Roberts you're a ho NottingHill,offensive_lang,1
515, Just follow the yellow brick twitter ,neither,2
516, LMFAOOOOOOOOOOOOOOOOOO If your pussy is good but my mama don t like you Guess who gotta go my mama ,offensive_lang,1
517, LOL cripple Wendy Davis Scientists create remote controlled chick to study shy penguins ,neither,2
518, Let's do nips ahoy and spank me maybe ,offensive_lang,1
519, Let's kill cracker babies WTF did I just hear WOW ,hate_speech,0
520, Like correct me if I'm wrong but Doesn't pimpin involve 'smackin bitches for money' ,offensive_lang,1
